¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ò(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.873583
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9218
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78892
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75875
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89781
÷(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.27269
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.92663
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.55617
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.77449
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.611959
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.823112
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.052024
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.300925
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.572508
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.869956
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.197057
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.563357
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.970584
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.43393
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.597393
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2105
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91685
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78315
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75507
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88964
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.29883
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.95015
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.81335
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.99165
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.611279
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.822378
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.051233
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.300059
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.571561
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.868917
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.196058
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.562252
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.969349
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.43302
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.964719
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20831
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91196
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77744
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75167
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88163
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.30391
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.9731
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.08047
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.94678
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.31278
(435.16, 13.92, 293.34) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 24.17997
(435.16, 13.92, 293.34) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 24.17115
(435.16, 13.92, 293.34) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 24.29067
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.610654
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.821702
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.050502
æ(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.299263
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.570692
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.867836
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.195137
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.56123
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.967517
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.432166
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.963751
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2063
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90714
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77181
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74854
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87373
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.28726
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.96751
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.06697
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.88478
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.10541
(435.16, 13.92, 293.34) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 24.23742
(435.16, 13.92, 293.34) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 24.21157
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.610088
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.821088
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.049836
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.298539
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.569901
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.866375
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.194294
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.560296
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.964292
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.43137
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.96285
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.54957
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90265
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76626
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74568
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86596
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.27092
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.94738
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.03913
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.82361
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.14059
(435.16, 13.92, 293.34) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 24.26035
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.609574
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.820538
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.049238
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.297886
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.569187
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.865017
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.19353
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.559449
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.961221
î(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.430633
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.962014
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.545938
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90075
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76085
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7431
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85829
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25492
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.92765
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.00542
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.76319
(435.16, 13.92, 293.34) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 22.3831
(435.16, 13.92, 293.34) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 22.36796
(435.16, 13.92, 293.34) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 24.31409
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.609117
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.820049
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.048703
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.297303
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.568552
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.863761
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.192844
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.55869
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.959598
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.429951
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.959945
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.542446
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.2083
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75551
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7331
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85077
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23929
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.90642
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.97249
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.70359
(435.16, 13.92, 293.34) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 22.57585
(435.16, 13.92, 293.34) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 22.2938
(435.16, 13.92, 293.34) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 21.94357
(435.16, 13.92, 293.34) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 24.57617
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.608716
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.819619
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.048234
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.296793
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.567994
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.862607
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.192236
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.558016
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.959044
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.429329
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.956872
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.539093
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.20444
ø(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75027
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72246
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84513
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.22398
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.87113
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.94042
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.64475
(435.16, 13.92, 293.34) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 22.82535
(435.16, 13.92, 293.34) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 22.55373
(435.16, 13.92, 293.34) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 21.58003
(435.16, 13.92, 293.34) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 24.44007
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.608373
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.819252
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.047833
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.296356
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.567514
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.861556
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.191708
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.557431
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.958541
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.428763
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.953955
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.535877
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.20074
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.96952
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71206
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84309
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.20904
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.83625
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.90913
(435.16, 13.92, 293.34) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 21.21625
(435.16, 13.92, 293.34) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 21.19754
(435.16, 13.92, 293.34) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 21.28779
(435.16, 13.92, 293.34) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 21.79645
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.608084
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.818944
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.047495
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.295989
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.567114
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.860615
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.191258
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.556931
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.958091
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.428257
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.95125
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.532803
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.19719
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.96541
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70189
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83549
(435.16, 13.92, 293.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.19443
