¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
â(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.84387
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.128608
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.310868
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.507673
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.720784
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.952258
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.198981
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.46557
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.757496
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.078349
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.433254
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.386489
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.877402
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.431292
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04491
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7378
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53452
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41513
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44189
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7216
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.13058
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.70549
õ(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.55149
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.79747
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.38648
(418.33, 14.59, 247.04) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 11.47268
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.122615
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.30441
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.500697
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.713223
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.944037
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.190484
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.456294
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.747324
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.067324
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.934456
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.370812
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.859751
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.411313
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02664
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71683
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50472
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38713
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40861
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68243
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.08467
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.65012
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.82436
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.71097
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.26357
(418.33, 14.59, 247.04) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 11.33915
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.116734
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.298073
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.493847
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.705801
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.93597
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.182185
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.44723
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.801069
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.536853
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.920663
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.355403
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.842449
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.391747
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0088
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69646
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47567
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37626
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64453
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.04046
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.59685
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.49195
¡(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.62779
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.14537
(418.33, 14.59, 247.04) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 11.21085
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.110973
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.291854
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.487129
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.698522
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.928058
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.174083
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.88381
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.189284
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.524675
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.907166
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.340332
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.825513
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.372593
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.991494
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67661
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44735
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33191
(418.33, 14.59, 247.04) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.60721
(418.33, 14.59, 247.04) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.57952
(418.33, 14.59, 247.04) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.55402
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.54564
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.42908
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.6757
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.03178
(418.33, 14.59, 247.04) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.92495
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.105436
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.285754
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.480541
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.691384
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.920301
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.595409
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.873925
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.178464
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.512762
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.893919
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.325548
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.808922
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.353815
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.972651
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65736
(418.33, 14.59, 247.04) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.56206
(418.33, 14.59, 247.04) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.53034
(418.33, 14.59, 247.04) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.50084
(418.33, 14.59, 247.04) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.47355
(418.33, 14.59, 247.04) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.44842
(418.33, 14.59, 247.04) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.42545
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.36876
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.39764
Ê(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.92323
(418.33, 14.59, 247.04) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.11133
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.100022
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.279777
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.474084
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.68439
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.33165
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.586603
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.864305
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.167904
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.501181
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.880944
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.311085
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.792692
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.33547
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.951712
(418.33, 14.59, 247.04) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.49254
(418.33, 14.59, 247.04) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.459
(418.33, 14.59, 247.04) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.4277
(418.33, 14.59, 247.04) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.39861
(418.33, 14.59, 247.04) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.37169
(418.33, 14.59, 247.04) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.34693
(418.33, 14.59, 247.04) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.32429
(418.33, 14.59, 247.04) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.30376
(418.33, 14.59, 247.04) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.97287
(418.33, 14.59, 247.04) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.95539
(418.33, 14.59, 247.04) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.03757
(418.33, 14.59, 247.04) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.02432
(418.33, 14.59, 247.04) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.01325
(418.33, 14.59, 247.04) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.00435
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.094775
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.273919
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.467758
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.080481
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.323724
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.577969
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.854893
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.157645
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.489883
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.868271
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.296916
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.776799
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.317521
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.931274
(418.33, 14.59, 247.04) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.39307
(418.33, 14.59, 247.04) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.35995
(418.33, 14.59, 247.04) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.32906
(418.33, 14.59, 247.04) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.30035
(418.33, 14.59, 247.04) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.2738
(418.33, 14.59, 247.04) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.24938
(418.33, 14.59, 247.04) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.22706
Ù(418.33, 14.59, 247.04) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.20683
(418.33, 14.59, 247.04) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.59742
(418.33, 14.59, 247.04) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.58718
(418.33, 14.59, 247.04) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.03128
(418.33, 14.59, 247.04) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.02665
(418.33, 14.59, 247.04) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.02417
(418.33, 14.59, 247.04) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.02384
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.089921
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.268183
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.849142
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.07328
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.315998
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.569566
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.845752
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.147631
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.480963
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.85584
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.283056
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.761229
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.299943
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.91128
(418.33, 14.59, 247.04) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.29747
(418.33, 14.59, 247.04) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.26477
(418.33, 14.59, 247.04) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.23427
(418.33, 14.59, 247.04) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.20592
(418.33, 14.59, 247.04) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.17972
(418.33, 14.59, 247.04) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.15563
(418.33, 14.59, 247.04) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.13362
(418.33, 14.59, 247.04) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.1195
(418.33, 14.59, 247.04) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.45595
(418.33, 14.59, 247.04) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.43817
(418.33, 14.59, 247.04) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.26991
(418.33, 14.59, 247.04) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.2651
(418.33, 14.59, 247.04) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.2625
(418.33, 14.59, 247.04) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.26208
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.085198
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.636034
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.842647
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.066239
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.308497
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.56142
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.83686
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.137913
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.472537
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.845677
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.269515
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.746045
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.282775
(418.33, 14.59, 247.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.891746
(418.33, 14.59, 247.04) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.20561
