¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ø(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.98564
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40446
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28149
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30748
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52357
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.98773
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.78405
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.03947
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.95525
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.039983
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.70389
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.986616
Ÿ(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.295727
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.634984
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.009009
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.423296
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.884604
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.401273
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.983841
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6456
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40366
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2806
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30636
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52226
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.98611
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.78203
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.03693
(368.78, 7.16, 350.99) (345.26, 1.08, 374.83) (0.81, 2.16, 0.81) Human 21.01548
(368.78, 7.16, 350.99) (345.26, 1.08, 374.83) (0.81, 2.16, 0.81) Human 20.92002
(368.78, 7.16, 350.99) (345.26, 1.08, 374.83) (0.81, 2.16, 0.81) Human 20.89808
(368.78, 7.16, 350.99) (345.26, 1.08, 374.83) (0.81, 2.16, 0.81) Human 20.88021
(368.78, 7.16, 350.99) (345.26, 1.08, 374.83) (0.81, 2.16, 0.81) Human 20.86645
(368.78, 7.16, 350.99) (345.26, 1.08, 374.83) (0.81, 2.16, 0.81) Human 20.85681
(368.78, 7.16, 350.99) (345.26, 1.08, 374.83) (0.81, 2.16, 0.81) Human 20.90176
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.444102
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.703613
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.986315
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.295394
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.634635
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.008625
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.422857
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.884102
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.40073
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.98322
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64487
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40283
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2796
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30524
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52086
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.98446
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.77997
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.01934
(368.78, 7.16, 350.99) (345.26, 1.08, 374.83) (0.81, 2.16, 0.81) Human 21.02857
(368.78, 7.16, 350.99) (345.26, 1.08, 374.83) (0.81, 2.16, 0.81) Human 20.92992
(368.78, 7.16, 350.99) (345.26, 1.08, 374.83) (0.81, 2.16, 0.81) Human 20.90821
(368.78, 7.16, 350.99) (345.26, 1.08, 374.83) (0.81, 2.16, 0.81) Human 20.8906
(368.78, 7.16, 350.99) (345.26, 1.08, 374.83) (0.81, 2.16, 0.81) Human 20.87706
(368.78, 7.16, 350.99) (345.26, 1.08, 374.83) (0.81, 2.16, 0.81) Human 20.86765
(368.78, 7.16, 350.99) (345.26, 1.08, 374.83) (0.81, 2.16, 0.81) Human 20.9143
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.443833
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.703325
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.985978
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.295052
‚(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.634255
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.008207
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.422371
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.883574
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.40015
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.982546
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64411
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40198
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27859
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30405
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51948
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.98276
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.77788
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.99356
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.94491
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.443573
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.703027
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.985666
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.2947
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.633861
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.00778
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.42192
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.88304
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.399553
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.981883
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64336
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40108
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27757
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30284
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51806
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.98098
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.77568
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.96767
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.94127
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.443295
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.702707
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.98535
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.294338
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.633484
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.007339
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.421423
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.88251
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.398942
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.981197
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64257
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40018
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27651
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30161
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51656
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.97917
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.77344
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.95696
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.84289
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.44301
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.702402
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.984998
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.293967
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.63306
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.006873
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.420932
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.881953
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.3983
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.980478
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64176
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39926
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27544
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30033
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51505
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.97734
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.77117
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.94759
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.21515
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.442718
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.702101
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.984643
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.293589
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.632654
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.006428
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.420401
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.88138
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.397656
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.97976
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64093
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3983
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2743
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29902
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5135
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.97546
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.72371
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.93844
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.84177
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.442408
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.701775
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.984286
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.293198
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.632213
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.005956
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.419893
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.880783
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.397013
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.979014
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64008
„(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39732
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27319
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29768
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51188
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.97351
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.66389
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.92952
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.7789
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.442112
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.701443
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.983932
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.2928
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.631792
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.005472
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.419355
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.880174
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.396338
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.978252
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6392
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39633
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27202
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29629
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51024
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.97155
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.60414
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.66002
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.71861
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.441799
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.701081
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.983565
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.292392
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.63133
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.004979
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.41881
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.87956
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.39565
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.977472
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63832
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3953
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27083
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2949
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50856
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.96948
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.57421
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.18306
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.66077
(368.78, 7.16, 350.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.90588
