¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
­(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.74798
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.03425
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.27601
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.38423
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.57354
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.77339
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.08421
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.55857
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.2621
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.19565
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.56131
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.43737
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.03522
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.27059
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.38341
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.57525
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.77879
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.09799
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.58119
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.31041
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.23656
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.55194
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.431564
Ÿ(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.03349
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.2632
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.3804
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.57503
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.78265
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.11008
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.60181
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.34159
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.28259
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.61711
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.425186
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.02908
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.25385
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.3752
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.57285
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.78497
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.12049
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.62504
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.3708
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.33972
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.68105
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.418238
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.02199
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.24255
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.36782
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.56874
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.78572
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.12918
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.65594
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.39801
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.38385
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.74229
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.398215
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.01225
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.22931
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.35827
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.56269
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.78495
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.13617
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.6842
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.42321
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.42351
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.80079
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.372672
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.999843
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.20873
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.34657
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.55471
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.78262
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.14144
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.70978
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.44637
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.46101
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.85552
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.345086
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.984819
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.18336
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.33271
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.54481
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.78189
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.14648
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.73264
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.47405
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.49633
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.89554
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.315502
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.967196
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.15518
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.31673
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.53299
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.78548
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.15746
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.75276
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.51067
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.53552
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.93305
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.283964
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.947007
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.12423
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.29865
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.51988
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.78685
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.16606
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.77012
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.5445
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.5817
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.96938
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.250521
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.924286
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.09058
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.27848
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.50475
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.786
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.17229
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.78172
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.57552
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.6251
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.01103
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.215221
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.899072
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.05428
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.2485
£(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.48681
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.78292
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.17611
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.78719
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.60369
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.66569
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.04944
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.178117
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.871408
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.01538
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.20964
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.46691
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.77763
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.17755
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.79084
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.62897
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.70341
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.08322
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.13926
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.841341
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.97396
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.16766
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.44576
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.77011
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.17658
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.79269
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.65135
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.73677
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.10305
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.098711
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.824315
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.93008
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.12261
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.42281
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.76039
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.17321
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.79873
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.66923
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.76386
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.12019
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.056522
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.809919
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.88382
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.07458
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.39807
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.74848
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.16745
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.80584
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.67798
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.78641
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.13461
î(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.013817
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.794966
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.83524
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.02365
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.35904
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.61791
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.08603
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.76848
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.80579
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.80512
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.14633
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.972239
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.779458
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.78443
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.96992
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.31222
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.60638
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.08707
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.78571
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.66652
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.09193
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.15531
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.929341
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.759808
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.72526
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.91347
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26355
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.5925
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.08565
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.80041
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.66468
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.81046
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.882493
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.701923
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.65214
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.85439
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20972
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.57638
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.08177
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.81254
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.66636
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.82622
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.831955
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.642502
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.59633
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82235
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15352
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55794
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.07545
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.80735
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.67763
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.82387
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.780172
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.581619
(436.55, 14.52, 310.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.53822
