¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ş(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.031343
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.99475
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.254718
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.490163
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.720084
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.968325
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.363152
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.865643
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.474753
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.212897
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.963173
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78318
˜(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58944
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50812
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58786
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8748
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.43456
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.36376
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.81071
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.01541
(380.30, 7.35, 342.36) (373.57, 0.69, 380.01) (1.64, 1.39, 4.05) Truck 24.77345
(380.30, 7.35, 342.36) (373.57, 0.69, 380.01) (1.64, 1.39, 4.05) Truck 24.75838
(380.30, 7.35, 342.36) (373.57, 0.69, 380.01) (1.64, 1.39, 4.05) Truck 24.74815
(380.30, 7.35, 342.36) (373.57, 0.69, 380.01) (1.64, 1.39, 4.05) Truck 24.74274
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.739892
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.976563
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.234859
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.495322
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.725642
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.974288
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.37192
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.875691
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.467612
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.206802
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.955999
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79204
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59895
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51922
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.601
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89057
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.45386
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.38789
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.84175
(380.30, 7.35, 342.36) (373.57, 0.69, 380.01) (1.64, 1.39, 4.05) Truck 24.01672
(380.30, 7.35, 342.36) (373.57, 0.69, 380.01) (1.64, 1.39, 4.05) Truck 23.99722
(380.30, 7.35, 342.36) (373.57, 0.69, 380.01) (1.64, 1.39, 4.05) Truck 23.98242
(380.30, 7.35, 342.36) (373.57, 0.69, 380.01) (1.64, 1.39, 4.05) Truck 23.97231
(380.30, 7.35, 342.36) (373.57, 0.69, 380.01) (1.64, 1.39, 4.05) Truck 23.96687
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.723238
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.958457
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.215044
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.496072
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.731465
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.980628
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.380393
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.885393
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.466369
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.200336
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.948446
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80062
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60855
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53044
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61426
¢(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90651
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.47335
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.41227
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.87313
(380.30, 7.35, 342.36) (373.57, 0.69, 380.01) (1.64, 1.39, 4.05) Truck 23.29165
(380.30, 7.35, 342.36) (373.57, 0.69, 380.01) (1.64, 1.39, 4.05) Truck 23.27255
(380.30, 7.35, 342.36) (373.57, 0.69, 380.01) (1.64, 1.39, 4.05) Truck 23.25801
(380.30, 7.35, 342.36) (373.57, 0.69, 380.01) (1.64, 1.39, 4.05) Truck 23.24802
(380.30, 7.35, 342.36) (373.57, 0.69, 380.01) (1.64, 1.39, 4.05) Truck 23.24257
(380.30, 7.35, 342.36) (374.67, 2.15, 380.41) (4.57, 4.04, 5.34) Truck 23.50721
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.706696
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.940422
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.195348
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.474459
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.737586
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.98723
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.388571
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.894779
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.47721
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.19349
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.940386
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80897
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61824
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54175
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62765
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9226
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.49304
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.43692
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.90485
(380.30, 7.35, 342.36) (373.57, 0.69, 380.01) (1.64, 1.39, 4.05) Truck 22.61334
(380.30, 7.35, 342.36) (373.57, 0.69, 380.01) (1.64, 1.39, 4.05) Truck 22.59463
(380.30, 7.35, 342.36) (373.57, 0.69, 380.01) (1.64, 1.39, 4.05) Truck 22.58035
(380.30, 7.35, 342.36) (373.57, 0.69, 380.01) (1.64, 1.39, 4.05) Truck 22.57049
(380.30, 7.35, 342.36) (373.57, 0.69, 380.01) (1.64, 1.39, 4.05) Truck 22.56502
(380.30, 7.35, 342.36) (374.67, 2.15, 380.41) (4.57, 4.04, 5.34) Truck 22.82178
(380.30, 7.35, 342.36) (374.67, 2.15, 380.41) (4.57, 4.04, 5.34) Truck 22.82516
(380.30, 7.35, 342.36) (374.67, 2.15, 380.41) (4.57, 4.04, 5.34) Truck 22.84686
(380.30, 7.35, 342.36) (374.67, 2.15, 380.41) (4.57, 4.04, 5.34) Truck 23.05099
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.690226
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.922477
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.175758
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.45295
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.744011
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.994155
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.39646
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.903797
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.487646
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.186262
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.931935
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81167
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62802
¦(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55317
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64115
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93885
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.51293
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.46182
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.93692
(380.30, 7.35, 342.36) (373.57, 0.69, 380.01) (1.64, 1.39, 4.05) Truck 21.97758
(380.30, 7.35, 342.36) (373.57, 0.69, 380.01) (1.64, 1.39, 4.05) Truck 21.95924
(380.30, 7.35, 342.36) (373.57, 0.69, 380.01) (1.64, 1.39, 4.05) Truck 21.94521
(380.30, 7.35, 342.36) (373.57, 0.69, 380.01) (1.64, 1.39, 4.05) Truck 21.93547
(380.30, 7.35, 342.36) (373.57, 0.69, 380.01) (1.64, 1.39, 4.05) Truck 22.53825
(380.30, 7.35, 342.36) (374.67, 2.15, 380.41) (4.57, 4.04, 5.34) Truck 22.17939
(380.30, 7.35, 342.36) (374.67, 2.15, 380.41) (4.57, 4.04, 5.34) Truck 22.18252
(380.30, 7.35, 342.36) (374.67, 2.15, 380.41) (4.57, 4.04, 5.34) Truck 22.20347
(380.30, 7.35, 342.36) (374.67, 2.15, 380.41) (4.57, 4.04, 5.34) Truck 22.39439
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.673823
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.90461
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.15624
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.43156
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.734062
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.00141
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.404003
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.912447
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.497649
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.178677
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.923683
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81165
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63789
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56471
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65482
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95525
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.53301
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.48697
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.96931
(380.30, 7.35, 342.36) (373.57, 0.69, 380.01) (1.64, 1.39, 4.05) Truck 21.516
(380.30, 7.35, 342.36) (373.57, 0.69, 380.01) (1.64, 1.39, 4.05) Truck 21.3645
(380.30, 7.35, 342.36) (373.57, 0.69, 380.01) (1.64, 1.39, 4.05) Truck 21.34889
(380.30, 7.35, 342.36) (373.57, 0.69, 380.01) (1.64, 1.39, 4.05) Truck 21.59302
(380.30, 7.35, 342.36) (373.57, 0.69, 380.01) (1.64, 1.39, 4.05) Truck 22.69038
(380.30, 7.35, 342.36) (374.67, 2.15, 380.41) (4.57, 4.04, 5.34) Truck 21.57627
(380.30, 7.35, 342.36) (374.67, 2.15, 380.41) (4.57, 4.04, 5.34) Truck 21.57917
(380.30, 7.35, 342.36) (374.67, 2.15, 380.41) (4.57, 4.04, 5.34) Truck 21.59941
(380.30, 7.35, 342.36) (374.67, 2.15, 380.41) (4.57, 4.04, 5.34) Truck 21.77838
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.657504
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.886875
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.136839
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.410306
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.710629
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.008932
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.411225
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.92076
§(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.50725
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.176955
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.929317
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8184
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64784
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57634
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.06123
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.14456
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.55328
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.51236
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.00204
(380.30, 7.35, 342.36) (373.57, 0.69, 380.01) (1.64, 1.39, 4.05) Truck 21.69616
(380.30, 7.35, 342.36) (373.57, 0.69, 380.01) (1.64, 1.39, 4.05) Truck 21.5215
(380.30, 7.35, 342.36) (373.57, 0.69, 380.01) (1.64, 1.39, 4.05) Truck 21.50034
(380.30, 7.35, 342.36) (373.57, 0.69, 380.01) (1.64, 1.39, 4.05) Truck 21.74807
(380.30, 7.35, 342.36) (374.67, 2.15, 380.41) (4.57, 4.04, 5.34) Truck 22.59066
(380.30, 7.35, 342.36) (374.67, 2.15, 380.41) (4.57, 4.04, 5.34) Truck 21.72374
(380.30, 7.35, 342.36) (374.67, 2.15, 380.41) (4.57, 4.04, 5.34) Truck 21.469
(380.30, 7.35, 342.36) (374.67, 2.15, 380.41) (4.57, 4.04, 5.34) Truck 21.67907
(380.30, 7.35, 342.36) (374.67, 2.15, 380.41) (4.57, 4.04, 5.34) Truck 21.79399
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.641235
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.869164
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.117538
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.389149
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.687377
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.016243
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.418161
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.920982
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.490639
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.174851
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.934521
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82456
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65788
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.66357
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.64531
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.69517
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.87757
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.31051
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.30873
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.30934
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.31236
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.31778
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.32561
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.33585
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.34852
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.36363
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.3812
(380.30, 7.35, 342.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.40123
