¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
÷(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.60786
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.37315
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.65254
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.86014
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.16593
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.44324
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.90405
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.361551
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.855618
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.413686
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.05202
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.78465
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.57845
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.48569
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.32879
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.197
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.97163
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.1811
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.30449
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.56065
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.76099
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.04543
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.30821
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.754
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.357779
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.851364
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.40886
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.04707
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.77215
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.56227
ö(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.46257
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.28561
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.14786
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.92615
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.1195
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.2366
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.46813
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.65652
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.92787
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.17658
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.60775
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.353362
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.846387
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.403207
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.04114
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.75872
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.54512
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.43754
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.24243
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.11113
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.15199
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.05079
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.1695
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.37738
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.55412
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.81323
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.0483
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.46523
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.348305
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.840688
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.396735
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.03426
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.74439
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.52701
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.41157
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.19925
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.08313
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.11125
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.98285
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.09267
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.28836
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.46695
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.7015
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.92331
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.32637
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.342607
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.834264
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.389444
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.02641
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.72915
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.50796
×(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.38469
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.15608
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.05436
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.07023
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.17316
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.01621
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.20896
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.38291
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.59256
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.80154
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.17275
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.336273
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.827128
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.381347
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.0176
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.71302
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.48798
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.35692
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.11294
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.01941
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.02895
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.1182
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.94061
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.12179
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.30054
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.48635
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.68513
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.00893
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.329309
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.819282
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.372465
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.00785
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.69601
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.46709
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.32827
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.06983
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.98338
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.9874
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.0635
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.22274
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.02887
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.21985
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.38291
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.58392
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.86948
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.32172
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.810731
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.363128
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.994465
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.67813
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.44529
½(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.29526
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.02677
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.94711
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.94562
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.00908
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.15597
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.29436
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.12485
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.29179
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.48549
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.75516
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.313507
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.801479
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.352973
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.978126
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.6594
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.42261
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.25708
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.98376
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.91064
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.90361
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.95494
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.09009
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.21927
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.02628
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.2061
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.38977
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.64417
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.304682
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.791538
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.342013
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.961044
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.63983
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.39841
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.21895
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.94082
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.87397
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.85994
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.90108
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.02511
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.14524
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.3274
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.10307
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.29665
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.52129
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.295245
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.78091
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.330251
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.943234
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.6194
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.37078
¨(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.18086
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.89796
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.83712
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.81547
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.84753
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.96102
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.07226
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.24615
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.45823
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.19951
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.38967
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.2852
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.7696
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.317698
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.92471
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.59747
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.34245
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.14284
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.86133
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.80009
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.7709
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.79429
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.89782
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.00033
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.16648
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.36891
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.52781
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.26188
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.89816
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.27456
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.757621
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.304359
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.905481
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.57483
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.31346
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.10489
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.83184
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.76289
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.72626
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.74135
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.8355
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.92946
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.08837
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.28193
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.43047
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.61522
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.76619
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.263328
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.744977
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.290249
(343.25, 7.88, 311.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.885561
