¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ù(443.40, 14.74, 260.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.322924
(443.40, 14.74, 260.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.700863
(443.40, 14.74, 260.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.086327
(443.40, 14.74, 260.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.509465
(443.40, 14.74, 260.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00258
(443.40, 14.74, 260.18) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 10.03863
(443.40, 14.74, 260.18) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 9.879575
(443.40, 14.74, 260.18) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 9.773102
(443.40, 14.74, 260.18) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 9.718884
(443.40, 14.74, 260.18) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 9.674583
(443.40, 14.74, 260.18) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 9.669591
(443.40, 14.74, 260.18) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 9.673385
(443.40, 14.74, 260.18) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 9.710783
(443.40, 14.74, 260.18) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 9.763843
(443.40, 14.74, 260.18) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 9.862726
(443.40, 14.74, 260.18) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 9.99683
(443.40, 14.74, 260.18) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 10.27384
(443.40, 14.74, 260.18) (432.24, 8.60, 233.95) (2.32, 1.85, 2.92) Tools 13.3913
(443.40, 14.74, 260.18) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 13.54613
(443.40, 14.74, 260.18) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 13.543
(443.40, 14.74, 260.18) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 13.54252
(443.40, 14.74, 260.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.277432
(443.40, 14.74, 260.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.600574
(443.40, 14.74, 260.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.955366
(443.40, 14.74, 260.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.340049
ñ(443.40, 14.74, 260.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.708721
(443.40, 14.74, 260.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.09494
(443.40, 14.74, 260.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.518933
(443.40, 14.74, 260.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.986446
(443.40, 14.74, 260.18) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 10.01986
(443.40, 14.74, 260.18) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 9.862883
(443.40, 14.74, 260.18) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 9.756716
(443.40, 14.74, 260.18) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 9.70337
(443.40, 14.74, 260.18) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 9.659172
(443.40, 14.74, 260.18) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 9.654605
(443.40, 14.74, 260.18) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 9.658354
(443.40, 14.74, 260.18) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 9.695913
(443.40, 14.74, 260.18) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 9.748784
(443.40, 14.74, 260.18) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 9.847566
(443.40, 14.74, 260.18) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 9.981378
(443.40, 14.74, 260.18) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 10.25735
(443.40, 14.74, 260.18) (432.24, 8.60, 233.95) (2.32, 1.85, 2.92) Tools 13.495
(443.40, 14.74, 260.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.281073
(443.40, 14.74, 260.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.60456
(443.40, 14.74, 260.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.959746
(443.40, 14.74, 260.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.348454
(443.40, 14.74, 260.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.716729
(443.40, 14.74, 260.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.103719
(443.40, 14.74, 260.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.52858
(443.40, 14.74, 260.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.997114
(443.40, 14.74, 260.18) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 10.00368
(443.40, 14.74, 260.18) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 9.848394
(443.40, 14.74, 260.18) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 9.742495
(443.40, 14.74, 260.18) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 9.689844
(443.40, 14.74, 260.18) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 9.645731
(443.40, 14.74, 260.18) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 9.641484
(443.40, 14.74, 260.18) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 9.645192
(443.40, 14.74, 260.18) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 9.682838
(443.40, 14.74, 260.18) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 9.735542
(443.40, 14.74, 260.18) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 9.834158
(443.40, 14.74, 260.18) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 9.967576
(443.40, 14.74, 260.18) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 10.24212
(443.40, 14.74, 260.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.284577
(443.40, 14.74, 260.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.608399
(443.40, 14.74, 260.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.963989
(443.40, 14.74, 260.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.356127
(443.40, 14.74, 260.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.72489
(443.40, 14.74, 260.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.11264
(443.40, 14.74, 260.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.538408
(443.40, 14.74, 260.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00795
(443.40, 14.74, 260.18) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 9.990078
(443.40, 14.74, 260.18) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 9.836093
(443.40, 14.74, 260.18) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 9.73042
(443.40, 14.74, 260.18) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 9.678287
(443.40, 14.74, 260.18) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 9.63425
(443.40, 14.74, 260.18) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 9.630216
ë(443.40, 14.74, 260.18) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 9.633888
(443.40, 14.74, 260.18) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 9.671548
(443.40, 14.74, 260.18) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 9.724107
(443.40, 14.74, 260.18) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 9.822496
(443.40, 14.74, 260.18) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 9.955416
(443.40, 14.74, 260.18) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 10.22812
(443.40, 14.74, 260.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.287944
(443.40, 14.74, 260.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.61198
(443.40, 14.74, 260.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.967434
(443.40, 14.74, 260.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.359433
(443.40, 14.74, 260.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.739296
(443.40, 14.74, 260.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.130199
(443.40, 14.74, 260.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.559665
(443.40, 14.74, 260.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03357
(443.40, 14.74, 260.18) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 9.979026
(443.40, 14.74, 260.18) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 9.825967
(443.40, 14.74, 260.18) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 9.720481
(443.40, 14.74, 260.18) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 9.668691
(443.40, 14.74, 260.18) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 9.624715
(443.40, 14.74, 260.18) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 9.620787
(443.40, 14.74, 260.18) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 9.624432
(443.40, 14.74, 260.18) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 9.662029
(443.40, 14.74, 260.18) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 9.714468
(443.40, 14.74, 260.18) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 9.81257
(443.40, 14.74, 260.18) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 9.944887
(443.40, 14.74, 260.18) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 10.21535
(443.40, 14.74, 260.18) (430.46, 8.60, 233.60) (2.71, 1.85, 3.12) Tools 15.70164
(443.40, 14.74, 260.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.288619
(443.40, 14.74, 260.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.612391
(443.40, 14.74, 260.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.967875
(443.40, 14.74, 260.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.359915
(443.40, 14.74, 260.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.761895
(443.40, 14.74, 260.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.154964
(443.40, 14.74, 260.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.58691
(443.40, 14.74, 260.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0637
(443.40, 14.74, 260.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49302
(443.40, 14.74, 260.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9591
(443.40, 14.74, 260.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51994
(443.40, 14.74, 260.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14375
(443.40, 14.74, 260.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.3269
(443.40, 14.74, 260.18) (432.24, 8.60, 233.95) (2.32, 1.85, 2.92) Tools 13.43417
(443.40, 14.74, 260.18) (432.24, 8.60, 233.95) (2.32, 1.85, 2.92) Tools 13.41011
(443.40, 14.74, 260.18) (432.24, 8.60, 233.95) (2.32, 1.85, 2.92) Tools 13.38872
(443.40, 14.74, 260.18) (432.24, 8.60, 233.95) (2.32, 1.85, 2.92) Tools 13.37002
(443.40, 14.74, 260.18) (432.24, 8.60, 233.95) (2.32, 1.85, 2.92) Tools 13.35396
(443.40, 14.74, 260.18) (430.46, 8.60, 233.60) (2.71, 1.85, 3.12) Tools 14.39978
(443.40, 14.74, 260.18) (430.46, 8.60, 233.60) (2.71, 1.85, 3.12) Tools 14.7179
(443.40, 14.74, 260.18) (430.46, 8.60, 233.60) (2.71, 1.85, 3.12) Tools 15.30658
(443.40, 14.74, 260.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.28885
(443.40, 14.74, 260.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.612636
(443.40, 14.74, 260.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.968179
ç(443.40, 14.74, 260.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.360229
(443.40, 14.74, 260.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.784715
(443.40, 14.74, 260.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.179989
(443.40, 14.74, 260.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.614464
(443.40, 14.74, 260.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09417
(443.40, 14.74, 260.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51762
(443.40, 14.74, 260.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92711
(443.40, 14.74, 260.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48449
(443.40, 14.74, 260.18) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 11.1784
(443.40, 14.74, 260.18) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 11.15084
(443.40, 14.74, 260.18) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 11.12557
(443.40, 14.74, 260.18) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 11.10258
(443.40, 14.74, 260.18) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 11.08185
(443.40, 14.74, 260.18) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 11.06334
(443.40, 14.74, 260.18) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 11.04704
(443.40, 14.74, 260.18) (430.46, 8.60, 233.60) (2.71, 1.85, 3.12) Tools 14.02234
(443.40, 14.74, 260.18) (430.46, 8.60, 233.60) (2.71, 1.85, 3.12) Tools 14.34501
(443.40, 14.74, 260.18) (430.46, 8.60, 233.60) (2.71, 1.85, 3.12) Tools 14.93299
(443.40, 14.74, 260.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.288957
(443.40, 14.74, 260.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.612764
(443.40, 14.74, 260.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.968296
(443.40, 14.74, 260.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.360376
(443.40, 14.74, 260.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.794851
(443.40, 14.74, 260.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.205276
(443.40, 14.74, 260.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.642325
(443.40, 14.74, 260.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12499
(443.40, 14.74, 260.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54316
(443.40, 14.74, 260.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89985
(443.40, 14.74, 260.18) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 10.95425
(443.40, 14.74, 260.18) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 11.0656
(443.40, 14.74, 260.18) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 11.12555
(443.40, 14.74, 260.18) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 11.14246
(443.40, 14.74, 260.18) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 11.12944
(443.40, 14.74, 260.18) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 11.08333
(443.40, 14.74, 260.18) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 10.973
(443.40, 14.74, 260.18) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 10.78856
(443.40, 14.74, 260.18) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 10.74321
(443.40, 14.74, 260.18) (430.46, 8.60, 233.60) (2.71, 1.85, 3.12) Tools 13.99275
(443.40, 14.74, 260.18) (430.46, 8.60, 233.60) (2.71, 1.85, 3.12) Tools 14.57925
(443.40, 14.74, 260.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.288936
(443.40, 14.74, 260.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.61272
(443.40, 14.74, 260.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.968257
(443.40, 14.74, 260.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.36034
(443.40, 14.74, 260.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.794796
(443.40, 14.74, 260.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.230819
(443.40, 14.74, 260.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.670446
(443.40, 14.74, 260.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15614
(443.40, 14.74, 260.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56971
(443.40, 14.74, 260.18) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 10.83038
(443.40, 14.74, 260.18) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 11.02137
(443.40, 14.74, 260.18) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 11.14096
 (443.40, 14.74, 260.18) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 11.20193
(443.40, 14.74, 260.18) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 11.22433
(443.40, 14.74, 260.18) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 11.21575
(443.40, 14.74, 260.18) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 11.16911
(443.40, 14.74, 260.18) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 11.06179
(443.40, 14.74, 260.18) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 10.88039
(443.40, 14.74, 260.18) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 10.47029
(443.40, 14.74, 260.18) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 10.45888
(443.40, 14.74, 260.18) (430.46, 8.60, 233.60) (2.71, 1.85, 3.12) Tools 14.24389
(443.40, 14.74, 260.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.288758
(443.40, 14.74, 260.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.612557
(443.40, 14.74, 260.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.968063
(443.40, 14.74, 260.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.360118
(443.40, 14.74, 260.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.794561
(443.40, 14.74, 260.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.256618
(443.40, 14.74, 260.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.698887
(443.40, 14.74, 260.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18763
(443.40, 14.74, 260.18) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 10.43857
(443.40, 14.74, 260.18) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 10.88662
(443.40, 14.74, 260.18) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 11.09106
(443.40, 14.74, 260.18) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 11.21843
(443.40, 14.74, 260.18) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 11.28136
(443.40, 14.74, 260.18) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 11.30955
(443.40, 14.74, 260.18) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 11.30568
(443.40, 14.74, 260.18) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 11.25847
(443.40, 14.74, 260.18) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 11.15438
(443.40, 14.74, 260.18) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 10.97625
(443.40, 14.74, 260.18) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 10.21284
(443.40, 14.74, 260.18) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 10.20166
(443.40, 14.74, 260.18) (430.46, 8.60, 233.60) (2.71, 1.85, 3.12) Tools 13.92561
(443.40, 14.74, 260.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.288474
(443.40, 14.74, 260.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.612219
(443.40, 14.74, 260.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.967701
(443.40, 14.74, 260.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.359721
(443.40, 14.74, 260.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.794124
(443.40, 14.74, 260.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.278035
(443.40, 14.74, 260.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.7276
(443.40, 14.74, 260.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21944
(443.40, 14.74, 260.18) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 10.19042
(443.40, 14.74, 260.18) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 10.94273
(443.40, 14.74, 260.18) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 11.16336
(443.40, 14.74, 260.18) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 11.29262
(443.40, 14.74, 260.18) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 11.36392
(443.40, 14.74, 260.18) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 11.39823
(443.40, 14.74, 260.18) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 11.39936
(443.40, 14.74, 260.18) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 11.35156
(443.40, 14.74, 260.18) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 11.25091
(443.40, 14.74, 260.18) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 9.982556
(443.40, 14.74, 260.18) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 9.969633
