¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
º(435.82, 15.11, 251.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.524012
(435.82, 15.11, 251.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.616426
(435.82, 15.11, 251.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.150177
(435.82, 15.11, 251.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.745038
(435.82, 15.11, 251.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10657
(435.82, 15.11, 251.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48145
(435.82, 15.11, 251.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88745
¶(435.82, 15.11, 251.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32842
(435.82, 15.11, 251.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.83045
(435.82, 15.11, 251.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.048583
(435.82, 15.11, 251.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.27956
(435.82, 15.11, 251.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.530207
(435.82, 15.11, 251.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.803065
(435.82, 15.11, 251.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.101182
(435.82, 15.11, 251.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.42813
(435.82, 15.11, 251.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.788225
(435.82, 15.11, 251.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.18687
(435.82, 15.11, 251.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.660739
(435.82, 15.11, 251.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.179447
(435.82, 15.11, 251.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.766289
(435.82, 15.11, 251.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13145
(435.82, 15.11, 251.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50828
(435.82, 15.11, 251.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91645
(435.82, 15.11, 251.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35992
(435.82, 15.11, 251.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.64873
(435.82, 15.11, 251.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.831442
(435.82, 15.11, 251.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.049768
(435.82, 15.11, 251.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.280863
(435.82, 15.11, 251.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.531607
(435.82, 15.11, 251.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.804607
(435.82, 15.11, 251.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.102857
(435.82, 15.11, 251.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.429976
(435.82, 15.11, 251.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.790273
(435.82, 15.11, 251.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.20092
(435.82, 15.11, 251.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.662876
(435.82, 15.11, 251.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.181871
(435.82, 15.11, 251.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.769048
(435.82, 15.11, 251.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15747
(435.82, 15.11, 251.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53636
(435.82, 15.11, 251.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94681
(435.82, 15.11, 251.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39287
(435.82, 15.11, 251.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.00196
(435.82, 15.11, 251.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.834578
(435.82, 15.11, 251.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.051052
(435.82, 15.11, 251.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.282245
(435.82, 15.11, 251.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.533122
(435.82, 15.11, 251.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.806248
(435.82, 15.11, 251.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.10466
(435.82, 15.11, 251.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.431946
(435.82, 15.11, 251.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.792444
(435.82, 15.11, 251.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.202971
(435.82, 15.11, 251.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.665149
(435.82, 15.11, 251.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.184461
(435.82, 15.11, 251.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.77197
(435.82, 15.11, 251.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17977
(435.82, 15.11, 251.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56567
(435.82, 15.11, 251.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97854
(435.82, 15.11, 251.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42729
Ö(435.82, 15.11, 251.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.837787
(435.82, 15.11, 251.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.052426
(435.82, 15.11, 251.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.283726
(435.82, 15.11, 251.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.534741
(435.82, 15.11, 251.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.808017
(435.82, 15.11, 251.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.106578
(435.82, 15.11, 251.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.434058
(435.82, 15.11, 251.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.794787
(435.82, 15.11, 251.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.205122
(435.82, 15.11, 251.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.667574
(435.82, 15.11, 251.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.187184
(435.82, 15.11, 251.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.775064
(435.82, 15.11, 251.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18904
(435.82, 15.11, 251.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59624
(435.82, 15.11, 251.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01161
(435.82, 15.11, 251.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46322
(435.82, 15.11, 251.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.841075
(435.82, 15.11, 251.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.055431
(435.82, 15.11, 251.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.285301
(435.82, 15.11, 251.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.536463
(435.82, 15.11, 251.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.809883
(435.82, 15.11, 251.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.108636
(435.82, 15.11, 251.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.436321
(435.82, 15.11, 251.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.797274
(435.82, 15.11, 251.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.207413
(435.82, 15.11, 251.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.670135
(435.82, 15.11, 251.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.190041
(435.82, 15.11, 251.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.778324
(435.82, 15.11, 251.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19922
(435.82, 15.11, 251.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6281
(435.82, 15.11, 251.68) (418.15, 7.58, 234.73) (2.02, 1.13, 1.82) Tools 10.92325
(435.82, 15.11, 251.68) (418.15, 7.58, 234.73) (2.02, 1.13, 1.82) Tools 10.89565
(435.82, 15.11, 251.68) (418.15, 7.58, 234.73) (2.02, 1.13, 1.82) Tools 10.8703
(435.82, 15.11, 251.68) (418.15, 7.58, 234.73) (2.02, 1.13, 1.82) Tools 10.85766
(435.82, 15.11, 251.68) (417.74, 7.73, 231.78) (1.95, 1.40, 1.57) Tools 13.97614
(435.82, 15.11, 251.68) (417.74, 7.73, 231.78) (1.95, 1.40, 1.57) Tools 13.95195
(435.82, 15.11, 251.68) (417.74, 7.73, 231.78) (1.95, 1.40, 1.57) Tools 13.93055
(435.82, 15.11, 251.68) (417.93, 9.12, 233.24) (1.84, 1.40, 1.35) Tools 13.27252
(435.82, 15.11, 251.68) (417.93, 9.12, 233.24) (1.84, 1.40, 1.35) Tools 13.04403
(435.82, 15.11, 251.68) (417.93, 9.12, 233.24) (1.84, 1.40, 1.35) Tools 12.82568
(435.82, 15.11, 251.68) (417.93, 9.12, 233.24) (1.84, 1.40, 1.35) Tools 12.61698
(435.82, 15.11, 251.68) (417.93, 9.12, 233.24) (1.84, 1.40, 1.35) Tools 12.41733
(435.82, 15.11, 251.68) (417.93, 9.12, 233.24) (1.84, 1.40, 1.35) Tools 12.2684
(435.82, 15.11, 251.68) (417.93, 9.12, 233.24) (1.84, 1.40, 1.35) Tools 12.26669
(435.82, 15.11, 251.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.844452
(435.82, 15.11, 251.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.059317
(435.82, 15.11, 251.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.286987
(435.82, 15.11, 251.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.538272
(435.82, 15.11, 251.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.811888
(435.82, 15.11, 251.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.110822
(435.82, 15.11, 251.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.438708
Ó(435.82, 15.11, 251.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.799912
(435.82, 15.11, 251.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.209801
(435.82, 15.11, 251.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.672813
(435.82, 15.11, 251.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.19306
(435.82, 15.11, 251.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.781753
(435.82, 15.11, 251.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21033
(435.82, 15.11, 251.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64625
(435.82, 15.11, 251.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.082
(435.82, 15.11, 251.68) (418.15, 7.58, 234.73) (2.02, 1.13, 1.82) Tools 11.30526
(435.82, 15.11, 251.68) (418.15, 7.58, 234.73) (2.02, 1.13, 1.82) Tools 11.28697
(435.82, 15.11, 251.68) (418.15, 7.58, 234.73) (2.02, 1.13, 1.82) Tools 11.27094
(435.82, 15.11, 251.68) (418.15, 7.58, 234.73) (2.02, 1.13, 1.82) Tools 12.01245
(435.82, 15.11, 251.68) (417.74, 7.73, 231.78) (1.95, 1.40, 1.57) Tools 14.84718
(435.82, 15.11, 251.68) (417.93, 9.12, 233.24) (1.84, 1.40, 1.35) Tools 12.33222
(435.82, 15.11, 251.68) (417.93, 9.12, 233.24) (1.84, 1.40, 1.35) Tools 12.31605
(435.82, 15.11, 251.68) (417.93, 9.12, 233.24) (1.84, 1.40, 1.35) Tools 12.30231
(435.82, 15.11, 251.68) (417.93, 9.12, 233.24) (1.84, 1.40, 1.35) Tools 12.291
(435.82, 15.11, 251.68) (417.93, 9.12, 233.24) (1.84, 1.40, 1.35) Tools 12.2821
(435.82, 15.11, 251.68) (417.93, 9.12, 233.24) (1.84, 1.40, 1.35) Tools 12.27561
(435.82, 15.11, 251.68) (417.74, 9.12, 231.78) (1.95, 1.40, 1.57) Tools 14.92833
(435.82, 15.11, 251.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.847917
(435.82, 15.11, 251.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.063285
(435.82, 15.11, 251.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.28986
(435.82, 15.11, 251.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.540192
(435.82, 15.11, 251.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.813978
(435.82, 15.11, 251.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.113116
(435.82, 15.11, 251.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.44125
(435.82, 15.11, 251.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.802695
(435.82, 15.11, 251.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.212304
(435.82, 15.11, 251.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.675629
(435.82, 15.11, 251.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.196239
(435.82, 15.11, 251.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.785357
(435.82, 15.11, 251.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22233
(435.82, 15.11, 251.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65934
(435.82, 15.11, 251.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11931
(435.82, 15.11, 251.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58021
(435.82, 15.11, 251.68) (418.15, 7.58, 234.73) (2.02, 1.13, 1.82) Tools 11.99737
(435.82, 15.11, 251.68) (418.15, 7.58, 234.73) (2.02, 1.13, 1.82) Tools 11.98051
(435.82, 15.11, 251.68) (418.15, 7.58, 234.73) (2.02, 1.13, 1.82) Tools 11.99794
(435.82, 15.11, 251.68) (417.93, 9.12, 233.24) (1.84, 1.40, 1.35) Tools 12.33777
(435.82, 15.11, 251.68) (417.93, 9.12, 233.24) (1.84, 1.40, 1.35) Tools 13.0831
(435.82, 15.11, 251.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.851447
(435.82, 15.11, 251.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.067105
(435.82, 15.11, 251.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.294315
(435.82, 15.11, 251.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.542229
(435.82, 15.11, 251.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.8162
(435.82, 15.11, 251.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.115541
