¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
à(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.919177
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.396981
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.677881
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.975722
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.315813
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.67664
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.077363
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.529846
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.027188
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.57937
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.20931
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.92776
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.76067
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.71588
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66233
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.02121
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.64376
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.57979
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.686
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 23.75467
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.896552
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.127169
À(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.38446
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.663526
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.959992
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.299978
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.657856
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.058045
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.507918
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.000591
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.549626
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.17567
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.8909
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.71662
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.66318
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59117
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.93617
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.55804
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.48444
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.41296
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.16611
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.885334
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.114998
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.371979
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.649273
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.945084
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.284203
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.639242
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.038854
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.486158
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.974276
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.520188
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.1424
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.8544
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.6731
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.61118
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.68509
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.85249
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.47374
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.42159
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.14752
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.13193
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.874184
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.102954
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.359539
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.635124
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.930857
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.268489
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.620799
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.019788
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.464565
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.948236
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.491058
Å(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.10948
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.81826
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.63009
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.55988
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.62335
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.77017
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.39094
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.32821
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.88931
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.322
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.863101
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.091591
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.347143
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.621081
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.916685
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.25284
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.602524
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.000851
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.443146
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.92248
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.462235
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.07692
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.78248
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.5876
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.50929
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.5626
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.68927
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.30959
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.22247
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.70606
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.51689
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.852088
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.080269
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.334794
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.607145
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.902569
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.237258
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.584423
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.982045
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.421899
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.897151
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.433986
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.04472
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.74699
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.54561
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.45938
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.50284
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.71124
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.22964
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.12057
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.56315
½(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.51554
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.841145
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.068989
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.322492
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.593318
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.888515
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.221028
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.566556
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.963371
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.400826
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.87214
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.406179
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.01289
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.71114
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.50414
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.41017
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.44404
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.64215
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.14952
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.02377
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.42338
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.35625
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.830275
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.057753
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.310241
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.579602
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.874522
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.204923
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.549882
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.944835
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.379202
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.847398
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.378672
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.981432
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.67573
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.46319
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.36165
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.3862
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.57424
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.06848
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.92879
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.28671
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.20038
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.819481
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.046565
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.298045
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.565999
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.860596
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.188977
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.533328
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.926439
±(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.357188
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.822929
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.351459
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.950336
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.64075
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.42276
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.31412
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.32932
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.50752
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.95778
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.8356
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.15304
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.04793
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.808762
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.035422
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.2859
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.552509
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.846733
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.173191
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.516895
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.908141
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.335422
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.798728
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.324546
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.919607
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.6062
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.38284
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.26842
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.27339
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.44196
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.88124
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.74417
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.02237
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.89877
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.79812
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.024332
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.273813
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.539135
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.832944
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.157563
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.500587
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.889903
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.313909
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.774803
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.297929
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.889248
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.57208
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.34344
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.22335
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.21841
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.37756
°(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.80601
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.64112
(426.76, 14.83, 252.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.8952
