¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
²(326.63, 7.22, 386.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.340315
(326.63, 7.22, 386.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.65189
(326.63, 7.22, 386.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.929778
(326.63, 7.22, 386.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.344337
(326.63, 7.22, 386.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.810538
(326.63, 7.22, 386.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.333827
(326.63, 7.22, 386.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.994503
(326.63, 7.22, 386.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20452
(326.63, 7.22, 386.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98599
(326.63, 7.22, 386.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57783
(326.63, 7.22, 386.52) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.99756
(326.63, 7.22, 386.52) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.98155
(326.63, 7.22, 386.52) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.89529
(326.63, 7.22, 386.52) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.2212
(326.63, 7.22, 386.52) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.9287
(326.63, 7.22, 386.52) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.41348
(326.63, 7.22, 386.52) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.96649
(326.63, 7.22, 386.52) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.96294
(326.63, 7.22, 386.52) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.96171
(326.63, 7.22, 386.52) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.96276
(326.63, 7.22, 386.52) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.97131
(326.63, 7.22, 386.52) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.98235
(326.63, 7.22, 386.52) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.99618
(326.63, 7.22, 386.52) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.01436
(326.63, 7.22, 386.52) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.03493
(326.63, 7.22, 386.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.993338
Ÿ(326.63, 7.22, 386.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.23534
(326.63, 7.22, 386.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.496282
(326.63, 7.22, 386.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.781395
(326.63, 7.22, 386.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.094131
(326.63, 7.22, 386.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.930027
(326.63, 7.22, 386.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.348291
(326.63, 7.22, 386.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.814957
(326.63, 7.22, 386.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.338854
(326.63, 7.22, 386.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.930973
(326.63, 7.22, 386.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08654
(326.63, 7.22, 386.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93562
(326.63, 7.22, 386.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52221
(326.63, 7.22, 386.52) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.13749
(326.63, 7.22, 386.52) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.50217
(326.63, 7.22, 386.52) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.08684
(326.63, 7.22, 386.52) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.26576
(326.63, 7.22, 386.52) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.07864
(326.63, 7.22, 386.52) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.30998
(326.63, 7.22, 386.52) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.15769
(326.63, 7.22, 386.52) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.15418
(326.63, 7.22, 386.52) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.15303
(326.63, 7.22, 386.52) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.15752
(326.63, 7.22, 386.52) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.16659
(326.63, 7.22, 386.52) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.17805
(326.63, 7.22, 386.52) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.19191
(326.63, 7.22, 386.52) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.20829
(326.63, 7.22, 386.52) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.22948
(326.63, 7.22, 386.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.995495
(326.63, 7.22, 386.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.236703
(326.63, 7.22, 386.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.497766
(326.63, 7.22, 386.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.783021
(326.63, 7.22, 386.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.095919
(326.63, 7.22, 386.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.93355
(326.63, 7.22, 386.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.352217
(326.63, 7.22, 386.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.819356
(326.63, 7.22, 386.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.343799
(326.63, 7.22, 386.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.936583
(326.63, 7.22, 386.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9694
(326.63, 7.22, 386.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88643
(326.63, 7.22, 386.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46793
(326.63, 7.22, 386.52) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.45214
(326.63, 7.22, 386.52) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.42005
(326.63, 7.22, 386.52) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.3932
(326.63, 7.22, 386.52) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.43695
(326.63, 7.22, 386.52) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.21889
(326.63, 7.22, 386.52) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.23844
(326.63, 7.22, 386.52) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.38012
(326.63, 7.22, 386.52) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.35402
(326.63, 7.22, 386.52) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.35425
(326.63, 7.22, 386.52) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.36131
(326.63, 7.22, 386.52) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.37079
(326.63, 7.22, 386.52) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.3827
(326.63, 7.22, 386.52) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.39705
(326.63, 7.22, 386.52) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.41385
(326.63, 7.22, 386.52) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.43313
(326.63, 7.22, 386.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.997635
(326.63, 7.22, 386.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.238065
(326.63, 7.22, 386.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.499252
(326.63, 7.22, 386.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.784649
(326.63, 7.22, 386.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.097708
(326.63, 7.22, 386.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.442575
(326.63, 7.22, 386.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.356098
(326.63, 7.22, 386.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.823697
(326.63, 7.22, 386.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.348661
(326.63, 7.22, 386.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.942119
(326.63, 7.22, 386.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85325
(326.63, 7.22, 386.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83839
(326.63, 7.22, 386.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41493
(326.63, 7.22, 386.52) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.6425
(326.63, 7.22, 386.52) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.59926
(326.63, 7.22, 386.52) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.57624
(326.63, 7.22, 386.52) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.56724
(326.63, 7.22, 386.52) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.5715
(326.63, 7.22, 386.52) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.30716
(326.63, 7.22, 386.52) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.41361
(326.63, 7.22, 386.52) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.56303
(326.63, 7.22, 386.52) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.52937
(326.63, 7.22, 386.52) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.57453
(326.63, 7.22, 386.52) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.58445
(326.63, 7.22, 386.52) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.59683
(326.63, 7.22, 386.52) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.61774
(326.63, 7.22, 386.52) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.6148
(326.63, 7.22, 386.52) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.63128
(326.63, 7.22, 386.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.999437
(326.63, 7.22, 386.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.239428
(326.63, 7.22, 386.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.50074
(326.63, 7.22, 386.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.786276
(326.63, 7.22, 386.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.099497
(326.63, 7.22, 386.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.44455
(326.63, 7.22, 386.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.359958
(326.63, 7.22, 386.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.828023
(326.63, 7.22, 386.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.353525
(326.63, 7.22, 386.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.947626
(326.63, 7.22, 386.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73805
(326.63, 7.22, 386.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79147
(326.63, 7.22, 386.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3632
(326.63, 7.22, 386.52) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.86342
(326.63, 7.22, 386.52) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.81247
(326.63, 7.22, 386.52) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.78567
(326.63, 7.22, 386.52) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.78146
(326.63, 7.22, 386.52) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.78956
(326.63, 7.22, 386.52) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.1536
‹(326.63, 7.22, 386.52) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.61993
(326.63, 7.22, 386.52) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.99168
(326.63, 7.22, 386.52) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.79372
(326.63, 7.22, 386.52) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.79814
(326.63, 7.22, 386.52) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.8048
(326.63, 7.22, 386.52) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.81389
(326.63, 7.22, 386.52) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.82549
(326.63, 7.22, 386.52) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.81403
(326.63, 7.22, 386.52) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.17407
(326.63, 7.22, 386.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.000692
(326.63, 7.22, 386.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.240793
(326.63, 7.22, 386.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.502228
(326.63, 7.22, 386.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.787905
(326.63, 7.22, 386.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.101287
(326.63, 7.22, 386.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.446527
(326.63, 7.22, 386.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.828657
(326.63, 7.22, 386.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.832251
(326.63, 7.22, 386.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.358313
(326.63, 7.22, 386.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.953089
(326.63, 7.22, 386.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62389
(326.63, 7.22, 386.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7457
(326.63, 7.22, 386.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31279
(326.63, 7.22, 386.52) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.14358
(326.63, 7.22, 386.52) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.09181
(326.63, 7.22, 386.52) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.06169
(326.63, 7.22, 386.52) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.05019
(326.63, 7.22, 386.52) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.17058
(326.63, 7.22, 386.52) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.00624
(326.63, 7.22, 386.52) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 12.86331
(326.63, 7.22, 386.52) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.06879
(326.63, 7.22, 386.52) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.05656
(326.63, 7.22, 386.52) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.32596
(326.63, 7.22, 386.52) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.64403
(326.63, 7.22, 386.52) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.01675
(326.63, 7.22, 386.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.001947
(326.63, 7.22, 386.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.242156
(326.63, 7.22, 386.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.503715
(326.63, 7.22, 386.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.789534
(326.63, 7.22, 386.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.103077
(326.63, 7.22, 386.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.448504
(326.63, 7.22, 386.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.830849
(326.63, 7.22, 386.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.836487
(326.63, 7.22, 386.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.363085
(326.63, 7.22, 386.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.955111
(326.63, 7.22, 386.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60913
(326.63, 7.22, 386.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70106
(326.63, 7.22, 386.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2636
(326.63, 7.22, 386.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25113
(326.63, 7.22, 386.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.58018
(326.63, 7.22, 386.52) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.24737
(326.63, 7.22, 386.52) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.16791
ù(326.63, 7.22, 386.52) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.17308
(326.63, 7.22, 386.52) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.81388
(326.63, 7.22, 386.52) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.6207
(326.63, 7.22, 386.52) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.32223
(326.63, 7.22, 386.52) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.30975
(326.63, 7.22, 386.52) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.14881
(326.63, 7.22, 386.52) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.4805
(326.63, 7.22, 386.52) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.8653
(326.63, 7.22, 386.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.003201
(326.63, 7.22, 386.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.24352
(326.63, 7.22, 386.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.505203
(326.63, 7.22, 386.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.791162
(326.63, 7.22, 386.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.104868
(326.63, 7.22, 386.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.450479
(326.63, 7.22, 386.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.83303
(326.63, 7.22, 386.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.268137
(326.63, 7.22, 386.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.367756
(326.63, 7.22, 386.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.956632
(326.63, 7.22, 386.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61087
(326.63, 7.22, 386.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65751
(326.63, 7.22, 386.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22544
(326.63, 7.22, 386.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26152
(326.63, 7.22, 386.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14066
(326.63, 7.22, 386.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.51039
(326.63, 7.22, 386.52) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.04746
(326.63, 7.22, 386.52) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.02324
(326.63, 7.22, 386.52) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.00183
(326.63, 7.22, 386.52) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.48872
(326.63, 7.22, 386.52) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.85536
(326.63, 7.22, 386.52) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.69226
(326.63, 7.22, 386.52) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.97851
(326.63, 7.22, 386.52) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.32317
(326.63, 7.22, 386.52) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.71949
(326.63, 7.22, 386.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.004456
(326.63, 7.22, 386.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.244883
(326.63, 7.22, 386.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.50669
(326.63, 7.22, 386.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.79279
(326.63, 7.22, 386.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.106657
(326.63, 7.22, 386.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.452456
(326.63, 7.22, 386.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.835513
(326.63, 7.22, 386.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.271887
(326.63, 7.22, 386.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.372384
(326.63, 7.22, 386.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.958162
(326.63, 7.22, 386.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6126
(326.63, 7.22, 386.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53246
(326.63, 7.22, 386.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2335
(326.63, 7.22, 386.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27196
(326.63, 7.22, 386.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71998
(326.63, 7.22, 386.52) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.57043
(326.63, 7.22, 386.52) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.54433
