¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ë(426.67, 14.40, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.012938
(426.67, 14.40, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.993563
(426.67, 14.40, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.305571
(426.67, 14.40, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.634884
(426.67, 14.40, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.996947
(426.67, 14.40, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.396768
(426.67, 14.40, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.855518
(426.67, 14.40, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.381213
(426.67, 14.40, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.972071
(426.67, 14.40, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60573
(426.67, 14.40, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32776
(426.67, 14.40, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16479
(426.67, 14.40, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16852
(426.67, 14.40, 322.45) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 12.70149
(426.67, 14.40, 322.45) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 12.67362
(426.67, 14.40, 322.45) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 12.64833
(426.67, 14.40, 322.45) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 12.62559
(426.67, 14.40, 322.45) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 12.60539
(426.67, 14.40, 322.45) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 12.58771
(426.67, 14.40, 322.45) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 12.57252
(426.67, 14.40, 322.45) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 12.55981
(426.67, 14.40, 322.45) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 21.72849
(426.67, 14.40, 322.45) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 21.69499
(426.67, 14.40, 322.45) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 21.66581
(426.67, 14.40, 322.45) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 21.64093
(426.67, 14.40, 322.45) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 21.62031
(426.67, 14.40, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.980938
(426.67, 14.40, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.2923
(426.67, 14.40, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.620336
(426.67, 14.40, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.98093
ì(426.67, 14.40, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.379026
(426.67, 14.40, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.834618
(426.67, 14.40, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.357692
(426.67, 14.40, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.946934
(426.67, 14.40, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57721
(426.67, 14.40, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29512
(426.67, 14.40, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13178
(426.67, 14.40, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12971
(426.67, 14.40, 322.45) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 12.7357
(426.67, 14.40, 322.45) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 12.70776
(426.67, 14.40, 322.45) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 12.6824
(426.67, 14.40, 322.45) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 12.65962
(426.67, 14.40, 322.45) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 12.63937
(426.67, 14.40, 322.45) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 12.62164
(426.67, 14.40, 322.45) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 12.60642
(426.67, 14.40, 322.45) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 12.59369
(426.67, 14.40, 322.45) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 20.33668
(426.67, 14.40, 322.45) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 20.30017
(426.67, 14.40, 322.45) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 20.26774
(426.67, 14.40, 322.45) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 20.23936
(426.67, 14.40, 322.45) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 20.21499
(426.67, 14.40, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.968201
(426.67, 14.40, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.279003
(426.67, 14.40, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.605741
(426.67, 14.40, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.964833
(426.67, 14.40, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.361242
(426.67, 14.40, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.813588
(426.67, 14.40, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.334018
(426.67, 14.40, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.921762
(426.67, 14.40, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54865
(426.67, 14.40, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26247
(426.67, 14.40, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09858
(426.67, 14.40, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09069
(426.67, 14.40, 322.45) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 12.77257
(426.67, 14.40, 322.45) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 12.74456
(426.67, 14.40, 322.45) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 12.71914
(426.67, 14.40, 322.45) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 12.6963
(426.67, 14.40, 322.45) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 12.676
(426.67, 14.40, 322.45) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 12.65824
(426.67, 14.40, 322.45) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 12.64298
(426.67, 14.40, 322.45) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 12.63022
(426.67, 14.40, 322.45) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 20.06552
(426.67, 14.40, 322.45) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 20.02983
(426.67, 14.40, 322.45) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 19.99816
(426.67, 14.40, 322.45) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 19.97047
(426.67, 14.40, 322.45) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 19.94675
(426.67, 14.40, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.955365
(426.67, 14.40, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.265674
(426.67, 14.40, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.591115
(426.67, 14.40, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.948731
(426.67, 14.40, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.343385
à(426.67, 14.40, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.79244
(426.67, 14.40, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.310196
(426.67, 14.40, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.894806
(426.67, 14.40, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52011
(426.67, 14.40, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22978
(426.67, 14.40, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0652
(426.67, 14.40, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05155
(426.67, 14.40, 322.45) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 12.81216
(426.67, 14.40, 322.45) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 12.78407
(426.67, 14.40, 322.45) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 12.75858
(426.67, 14.40, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.61217
(426.67, 14.40, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.75552
(426.67, 14.40, 322.45) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 19.84633
(426.67, 14.40, 322.45) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 19.79951
(426.67, 14.40, 322.45) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 19.75674
(426.67, 14.40, 322.45) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 19.718
(426.67, 14.40, 322.45) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 19.68324
(426.67, 14.40, 322.45) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 19.65242
(426.67, 14.40, 322.45) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 19.62552
(426.67, 14.40, 322.45) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 19.60251
(426.67, 14.40, 322.45) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 19.51867
(426.67, 14.40, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.942464
(426.67, 14.40, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.25201
(426.67, 14.40, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.576449
(426.67, 14.40, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.932535
(426.67, 14.40, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.325506
(426.67, 14.40, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.771182
(426.67, 14.40, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.286261
(426.67, 14.40, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.867695
(426.67, 14.40, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49149
(426.67, 14.40, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19709
(426.67, 14.40, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03165
(426.67, 14.40, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01218
(426.67, 14.40, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13751
(426.67, 14.40, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.181
(426.67, 14.40, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.5816
(426.67, 14.40, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.57407
(426.67, 14.40, 322.45) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 19.56113
(426.67, 14.40, 322.45) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 19.51135
(426.67, 14.40, 322.45) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 19.46561
(426.67, 14.40, 322.45) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 19.42385
(426.67, 14.40, 322.45) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 19.38605
(426.67, 14.40, 322.45) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 19.35216
(426.67, 14.40, 322.45) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 19.32215
(426.67, 14.40, 322.45) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 19.29599
(426.67, 14.40, 322.45) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 19.27365
(426.67, 14.40, 322.45) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 19.1915
(426.67, 14.40, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.929473
(426.67, 14.40, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.237768
(426.67, 14.40, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.561755
(426.67, 14.40, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.916377
ß(426.67, 14.40, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.307616
(426.67, 14.40, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.749803
(426.67, 14.40, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.262212
(426.67, 14.40, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.840391
(426.67, 14.40, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46285
(426.67, 14.40, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1644
(426.67, 14.40, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99801
(426.67, 14.40, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97275
(426.67, 14.40, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09443
(426.67, 14.40, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.16453
(426.67, 14.40, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.54792
(426.67, 14.40, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.53753
(426.67, 14.40, 322.45) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 19.23987
(426.67, 14.40, 322.45) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 19.19113
(426.67, 14.40, 322.45) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 19.14642
(426.67, 14.40, 322.45) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 19.10562
(426.67, 14.40, 322.45) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 19.06871
(426.67, 14.40, 322.45) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 19.03565
(426.67, 14.40, 322.45) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 19.0064
(426.67, 14.40, 322.45) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 18.98093
(426.67, 14.40, 322.45) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 18.95923
(426.67, 14.40, 322.45) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 18.87879
(426.67, 14.40, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.91642
(426.67, 14.40, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.223402
(426.67, 14.40, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.547004
(426.67, 14.40, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.900146
(426.67, 14.40, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.289663
(426.67, 14.40, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.728287
(426.67, 14.40, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.23806
(426.67, 14.40, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.813028
(426.67, 14.40, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43421
(426.67, 14.40, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13169
(426.67, 14.40, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96424
(426.67, 14.40, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93314
(426.67, 14.40, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03749
(426.67, 14.40, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14841
(426.67, 14.40, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.51436
(426.67, 14.40, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.50255
(426.67, 14.40, 322.45) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 18.93259
(426.67, 14.40, 322.45) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 18.88494
(426.67, 14.40, 322.45) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 18.8412
(426.67, 14.40, 322.45) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 18.80132
(426.67, 14.40, 322.45) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 18.76526
(426.67, 14.40, 322.45) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 18.73297
(426.67, 14.40, 322.45) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 18.70444
(426.67, 14.40, 322.45) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 18.67963
(426.67, 14.40, 322.45) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 18.65852
(426.67, 14.40, 322.45) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 18.57961
(426.67, 14.40, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.90326
(426.67, 14.40, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.209044
(426.67, 14.40, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.532248
ç(426.67, 14.40, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.883916
(426.67, 14.40, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.27172
(426.67, 14.40, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.706707
(426.67, 14.40, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.213746
(426.67, 14.40, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.785564
(426.67, 14.40, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40557
(426.67, 14.40, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09901
(426.67, 14.40, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9303
(426.67, 14.40, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8934
(426.67, 14.40, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98085
(426.67, 14.40, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13265
(426.67, 14.40, 322.45) (445.99, 7.42, 296.81) (0.61, 0.87, 0.61) Tools 15.67305
(426.67, 14.40, 322.45) (445.99, 7.42, 296.81) (0.61, 0.87, 0.61) Tools 15.63105
(426.67, 14.40, 322.45) (445.99, 7.42, 296.81) (0.61, 0.87, 0.61) Tools 15.59231
(426.67, 14.40, 322.45) (445.99, 7.42, 296.81) (0.61, 0.87, 0.61) Tools 15.55679
(426.67, 14.40, 322.45) (445.99, 7.42, 296.81) (0.61, 0.87, 0.61) Tools 15.89521
(426.67, 14.40, 322.45) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 18.51013
(426.67, 14.40, 322.45) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 18.47486
(426.67, 14.40, 322.45) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 18.44333
(426.67, 14.40, 322.45) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 18.41547
(426.67, 14.40, 322.45) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 18.39129
(426.67, 14.40, 322.45) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 18.37074
(426.67, 14.40, 322.45) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 18.29328
(426.67, 14.40, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.890029
(426.67, 14.40, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.194546
(426.67, 14.40, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.51748
(426.67, 14.40, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.867628
(426.67, 14.40, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.253712
(426.67, 14.40, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.688768
(426.67, 14.40, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.189385
(426.67, 14.40, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.757944
(426.67, 14.40, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37692
(426.67, 14.40, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06632
(426.67, 14.40, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89608
(426.67, 14.40, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85356
(426.67, 14.40, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92449
(426.67, 14.40, 322.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11721
(426.67, 14.40, 322.45) (445.99, 7.42, 296.81) (0.61, 0.87, 0.61) Tools 15.67732
(426.67, 14.40, 322.45) (445.99, 7.42, 296.81) (0.61, 0.87, 0.61) Tools 15.65037
(426.67, 14.40, 322.45) (445.99, 7.42, 296.81) (0.61, 0.87, 0.61) Tools 15.62655
(426.67, 14.40, 322.45) (445.99, 7.42, 296.81) (0.61, 0.87, 0.61) Tools 15.60584
(426.67, 14.40, 322.45) (445.99, 7.42, 296.81) (0.61, 0.87, 0.61) Tools 15.76551
(426.67, 14.40, 322.45) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 18.23134
(426.67, 14.40, 322.45) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 18.19683
(426.67, 14.40, 322.45) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 18.16599
(426.67, 14.40, 322.45) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 18.13879
(426.67, 14.40, 322.45) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 18.11519
