¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.465393
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.68227
Ÿ(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.83836
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.29845
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.23938
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.93238
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.38153
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.029529
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.207293
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.398394
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.600197
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.818855
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.060006
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.327472
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.614033
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.927706
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.283103
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.680613
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.125748
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.629198
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.20431
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.874931
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.65015
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.61473
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.76233
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.20303
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.097
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.75732
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.00034
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.018504
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.195416
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.385587
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.586355
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.803846
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.044058
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.31002
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.595023
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.906783
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.260274
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.655146
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.097167
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.596692
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.167235
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.830551
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.59692
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.54824
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.68766
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.10947
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.9575
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.58404
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.40675
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.007626
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.183703
Ÿ(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.372979
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.572728
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.789077
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.028343
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.292826
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.576329
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.886211
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.237806
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.630091
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.069059
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.564723
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.130807
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.786892
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.54679
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.4828
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.61435
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.01772
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.82084
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.40133
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.05485
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.996897
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.172149
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.360568
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.559319
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.774543
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.012858
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.27589
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.55795
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.865992
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.215695
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.605444
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.04142
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.533288
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.095018
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.743946
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.4976
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.41839
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.54238
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.92775
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.68695
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.22284
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.75011
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.986315
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.160756
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.348356
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.546125
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.760249
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.997605
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.259211
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.539884
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.846123
£(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.193945
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.581202
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.014247
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.502382
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.059867
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.701715
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.44935
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.35501
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.47172
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.83955
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.56216
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.04849
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.32652
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.975882
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.149525
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.336341
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.533149
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.746192
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.982585
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.242788
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.522131
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.826602
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.172551
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.557367
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.987541
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.472006
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.025346
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.660189
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.40203
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.29265
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.40237
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.75272
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.44643
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.87513
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.05379
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.965597
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.138457
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.324526
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.520389
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.732373
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.967796
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.226624
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.50469
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.807431
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.151512
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.533936
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.961295
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.442154
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.991452
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.619361
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.35563
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.23129
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.3343
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.6672
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.3331
(376.06, 14.41, 298.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.70367
